rank,uid,username,type,accompany,medal_name,medal_level
1,26537263,乌塔suki,总督,11,泉塘,45
2,230449265,ECHO-回声_,提督,1284,泉塘,48
3,1298744,めいじゃ_,提督,1101,泉塘,47
4,50297468,jklasd12,提督,44,泉塘,34
5,524308871,SOURCE_King,提督,41,泉塘,31
6,32826022,柒玖さん,舰长,531,泉塘,43
7,27660357,酸柚流星Ali,舰长,1293,泉塘,42
8,30571987,穆宝321321,舰长,666,泉塘,40
9,13281308,Andersener,舰长,393,泉塘,36
10,85879758,泠泠雫大人,舰长,334,泉塘,36
11,85396059,河豚爱喝冰美式,舰长,551,泉塘,35
12,15315886,白尘-咒凋,舰长,370,泉塘,35
13,187213,我的现任同居小男友,舰长,1055,泉塘,34
14,26117826,F常胜,舰长,815,泉塘,34
15,8432843,大交叉-official,舰长,527,泉塘,34
16,21930032,Mochizki,舰长,1236,泉塘,33
17,1590686072,o0O彼岸O0o,舰长,1083,泉塘,33
18,241407928,葉月-Hatsuki,舰长,985,泉塘,33
19,569464277,技术力低下并且待机,舰长,830,泉塘,33
20,493738704,给儍子上舰,舰长,538,泉塘,33
21,513458866,Echo回声___,舰长,580,泉塘,33
22,20755725,夏卓风,舰长,319,泉塘,32
23,32139540,吟诗小白,舰长,300,泉塘,32
24,38002734,我是个憨憨呢,舰长,680,泉塘,32
25,23053482,祖皇临古今,舰长,578,泉塘,32
26,295541604,樱井小汐,舰长,555,泉塘,32
27,37292690,龙狐狐风夨,舰长,76,泉塘,31
28,2035428444,泉宝家の子,舰长,67,泉塘,31
29,23863877,极夜冰火,舰长,113,泉塘,31
30,3546645272725664,伊娜1na,舰长,690,泉塘,31
31,385860703,五更雪落Yuki,舰长,420,泉塘,31
32,3546711928604807,请您吃拼好饭,舰长,272,泉塘,31
33,441991888,St_range,舰长,395,泉塘,30
34,476067392,祈小蓝,舰长,266,泉塘,30
35,337891,love小唧love,舰长,387,泉塘,30
36,1315517967,YoM0Y,舰长,417,泉塘,30
37,389324886,苦尽甘来的方糖,舰长,207,泉塘,30
38,672572632,惜颜墨舞,舰长,338,泉塘,30
39,80313739,泉间星ing,舰长,134,泉塘,29
40,649976501,温温爱哭鬼,舰长,196,泉塘,29
41,413457324,雨宮Hotaru,舰长,220,泉塘,29
42,8167154,炉石酒馆丶米乐,舰长,238,泉塘,29
43,1480678340,游荡梦呓,舰长,106,泉塘,29
44,660286260,欣曦SinCe,舰长,193,泉塘,28
45,296301043,穹尽亿世,舰长,180,泉塘,28
46,524960801,sil_沐长,舰长,193,泉塘,28
47,499174623,人机mirror,舰长,172,泉塘,28
48,398725864,乘风归去的猪,舰长,170,泉塘,28
49,16120966,洛伊德LloydTT,舰长,202,泉塘,28
50,290141205,大凤suki,舰长,173,泉塘,28
51,36823906,Cloud_跟风云玩家,舰长,195,泉塘,28
52,40258316,Badelyn,舰长,172,泉塘,28
53,2021813,憨咸玉,舰长,198,泉塘,28
54,1494437256,荼蘼kiti,舰长,197,泉塘,28
55,6413726,千年巫妖狐,舰长,113,泉塘,27
56,14929029,北有孤煙落星辰,舰长,152,泉塘,27
